,id,popularity,budget,revenue,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
5274,586,0.855982,15000000,64256513,Wag the Dog,Dustin Hoffman|Robert De Niro|Anne Heche|Denis Leary|Willie Nelson,Barry Levinson,97,Comedy|Drama,New Line Cinema|Tribeca Productions|Baltimore Pictures,12/25/97,120,6.6,1997,20376904.8160814,87289923.2809533
5275,2898,0.855087,50000000,314178011,As Good as It Gets,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.|Skeet Ulrich,James L. Brooks,139,Comedy|Romance,Gracie Films|TriStar Pictures,12/19/97,480,7.0,1997,67923016.0536048,426798361.696852
5276,2163,0.8353360000000001,36000000,50159144,Breakdown,Kurt Russell|J. T. Walsh|Kathleen Quinlan|M.C. Gainey|Jack Noseworthy,Jonathan Mostow,95,Drama|Action|Thriller,Paramount Pictures|Dino De Laurentiis Company|Spelling Films,5/2/97,84,6.5,1997,48904571.5585954,68139206.8629415
5277,978,0.824965,70000000,131457682,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,History|Drama|Adventure|War,TriStar Pictures|Mandalay Entertainment|Applecross|Reperage & Vanguard Films,9/12/97,342,6.9,1997,95092222.47504671,178580044.897113
5278,8874,0.797298,38000000,299288605,My Best Friend's Wedding,Julia Roberts|Dermot Mulroney|Cameron Diaz|Rupert Everett|Philip Bosco,P.J. Hogan,105,Comedy|Romance,TriStar Pictures,6/19/97,336,6.3,1997,51621492.2007396,406571694.44152004
5279,4995,0.778274,15000000,43101594,Boogie Nights,Mark Wahlberg|Burt Reynolds|John C. Reilly|Julianne Moore|Thomas Jane,Paul Thomas Anderson,155,Drama,New Line Cinema|Ghoulardi Film Company|Lawrence Gordon Productions,9/11/97,438,7.3,1997,20376904.8160814,58551805.2239591
5280,638,0.776305,15000000,3675201,Lost Highway,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Robert Blake,David Lynch,134,Drama|Thriller|Mystery,Ciby 2000|October Films|Asymmetrical Productions|Lost Highway Productions,1/15/97,263,7.3,1997,20376904.8160814,4992614.73046449
5281,9770,0.7618699999999989,50000000,10541523,Mad City,John Travolta|Dustin Hoffman|Mia Kirshner|Alan Alda|Robert Prosky,Costa-Gavras,114,Action|Drama|Thriller,Warner Bros.|Arnold Kopelson Productions,11/7/97,36,5.3,1997,67923016.0536048,14320240.719168803
5282,11425,0.7598060000000001,7000000,0,"Honey, We Shrunk Ourselves",Rick Moranis|Eve Gordon|Bug Hall|Robin Bartlett|Stuart Pankin,Dean Cundey,74,Adventure|Comedy|Family|Science Fiction|Action,Walt Disney Pictures,3/18/97,87,5.1,1997,9509222.24750467,0.0
5283,10347,0.749958,0,0,Dobermann,Vincent Cassel|TchÃ©ky Karyo|Monica Bellucci|Antoine Basler|Affif Ben Badra,Jan Kounen,103,Action|Crime,PolyGram Audiovisuel|Enigma Pictures,6/18/97,57,6.2,1997,0.0,0.0
5284,13664,0.74348,0,0,Annabelle's Wish,Randy Travis|Kath Soucie|Aria Noelle Curzon|Jerry Van Dyke|Jennifer Darling,Roy Wilson,54,Family|Animation|Music,Hallmark Entertainment,10/21/97,12,5.8,1997,0.0,0.0
5285,1281,0.742726,18000000,251212670,Bean,Rowan Atkinson|Peter MacNicol|John Mills|Pamela Reed|Harris Yulin,Mel Smith,85,Comedy,Tiger Aspect Productions|PolyGram Filmed Entertainment|Working Title Films,7/29/97,297,6.3,1997,24452285.7792977,341262444.34557796
5286,4477,0.737243,90000000,140807547,The Devil's Own,Harrison Ford|Brad Pitt|Margaret Colin|RubÃ©n Blades|Treat Williams,Alan J. Pakula,107,Crime|Thriller|Drama,Columbia Pictures,3/12/97,147,5.8,1997,122261428.89648798,191281465.506994
5287,10806,0.733859,35000000,0,In & Out,Kevin Kline|Joan Cusack|Tom Selleck|Matt Dillon|Debbie Reynolds,Frank Oz,90,Comedy|Romance,Paramount Pictures|Spelling Films,9/10/97,74,5.8,1997,47546111.237523295,0.0
5288,9415,0.713857,0,25804707,Murder at 1600,Wesley Snipes|Diane Lane|Daniel Benzali|Dennis Miller|Alan Alda,Dwight H. Little,107,Action|Drama|Mystery|Thriller|Crime,Regency Enterprises|Kopelson Entertainment|Warner Bros.|1600 Limited Partnership,4/18/97,60,5.8,1997,0.0,35054670.5563913
5289,9433,0.713234,0,43312294,The Edge,Alec Baldwin|Anthony Hopkins|Elle Macpherson|Harold Perrineau|L.Q. Jones,Lee Tamahori,117,Adventure|Action|Drama|Thriller,Art Linson Productions,9/6/97,189,6.5,1997,0.0,58838032.813609
5290,9437,0.712173,27000000,60527873,Kiss the Girls,Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn,Gary Fleder,115,Drama|Mystery|Thriller|Crime,Paramount Pictures|Rysher Entertainment,10/3/97,170,6.1,1997,36678428.6689466,82224713.78939109
5291,66,0.708978,50000000,50068310,Absolute Power,Clint Eastwood|Gene Hackman|Ed Harris|Scott Glenn|Laura Linney,Clint Eastwood,121,Crime|Drama|Thriller,Columbia Pictures|Castle Rock Entertainment|Malpaso Productions,2/14/97,91,6.2,1997,67923016.0536048,68015812.47813721
5292,11419,0.7065359999999989,25000000,36400360,Vegas Vacation,Chevy Chase|Beverly D'Angelo|Randy Quaid|Ethan Embry|Marisol Nichols,Stephen Kessler,93,Comedy,Jerry Weintraub Productions|Warner Bros.,2/13/97,69,6.1,1997,33961508.0268024,49448444.732739896
5293,10155,0.706041,19000000,6682098,U Turn,Sean Penn|Nick Nolte|Jennifer Lopez|Joaquin Phoenix|Claire Danes,Oliver Stone,125,Thriller,Illusion Entertainment Group|Phoenix Pictures|Clyde Is Hungry Films|Canal+ Droits Audiovisuels,10/3/97,76,6.6,1997,25810746.1003698,9077364.99451521
5294,19165,0.6978270000000001,0,0,The Land Before Time V: The Mysterious Island,John Ingle|Brandon Lacroix|Aria Noelle Curzon|Rob Paulsen|Anndi McAfee,Charles Grosvenor,74,Family|Animation|Adventure,Universal Cartoon Studios,9/12/97,37,5.9,1997,0.0,0.0
5295,4961,0.6853819999999989,30000000,25480490,Mimic,Mira Sorvino|Jeremy Northam|Giancarlo Giannini|Josh Brolin|Alexander Goodwin,Guillermo del Toro,105,Fantasy|Horror|Thriller,Miramax Films|Dimension Films,8/22/97,99,5.3,1997,40753809.6321629,34614234.6264743
5296,6072,0.6830510000000001,20000000,5716080,One Eight Seven,"Samuel L. Jackson|John Heard|Kelly Rowan|Clifton Collins, Jr.|Tony Plana",Kevin Reynolds,119,Drama|Thriller,Icon Entertainment International,7/29/97,67,6.4,1997,27169206.421441898,7765067.87207379
5297,1968,0.681887,0,29481428,Fools Rush In,Matthew Perry|Salma Hayek|Jon Tenney|Siobhan Fallon|Angelina Torres,Andy Tennant,109,Drama|Comedy|Romance,Columbia Pictures,2/14/97,71,6.0,1997,0.0,40049350.1465439
5298,10336,0.676667,40000000,87840042,Spawn,Michael Jai White|Martin Sheen|John Leguizamo|Theresa Randle|Nicol Williamson,Mark A.Z. DippÃ©,96,Action|Adventure|Fantasy|Horror|Science Fiction,New Line Cinema|Pull Down Your Pants Pictures|Todd McFarlane Entertainment,7/31/97,183,5.0,1997,54338412.842883795,119327211.658306
5299,6623,0.674762,50000000,0,The Peacemaker,George Clooney|Nicole Kidman|Marcel IureÈ™|Goran Visnjic|Armin Mueller-Stahl,Mimi Leder,124,Action|Thriller,DreamWorks SKG,9/26/97,142,5.5,1997,67923016.0536048,0.0
5300,431,0.663483,250000,501818,Cube,Nicole de Boer|Nicky Guadagni|David Hewlett|Andrew Miller|Julian Richings,Vincenzo Natali,90,Thriller|Science Fiction|Mystery,TÃ©lÃ©film Canada|Feature Film Project|Cube Libre|Harold Greenberg Fund|Odeon Films,9/9/97,508,6.7,1997,339615.080268024,681699.8413997571
5301,9746,0.660297,28000000,5684789,Kundun,Tenzin Thuthob Tsarong|Tencho Gyalpo|Tsewang Migyur Khangsar|Gyurme Tethong|Robert Lin,Martin Scorsese,134,Drama,Touchstone Pictures,12/25/97,34,7.1,1997,38036888.9900187,7722560.29016712
5302,9922,0.648088,80000000,17626234,The Postman,Kevin Costner|Will Patton|Olivia Williams|Larenz Tate|Tom Petty,Kevin Costner,177,Drama|Adventure,Tig Productions|Warner Bros.,12/25/97,148,6.1,1997,108676825.68576701,23944539.498931896
5303,4421,0.638429,50000000,48169156,G.I. Jane,Demi Moore|Viggo Mortensen|Anne Bancroft|Jason Beghe|Daniel von Bargen,Ridley Scott,125,Action|Drama,Caravan Pictures|Hollywood Pictures|First Independent Films|Largo Entertainment|Scott Free Productions,8/22/97,208,6.0,1997,67923016.0536048,65435887.1255319
5304,11015,0.636839,60000000,33956608,The Relic,Penelope Ann Miller|Tom Sizemore|Linda Hunt|James Whitmore|Clayton Rohner,Peter Hyams,110,Horror|Thriller|Mystery,Paramount Pictures|Universal Pictures|Toho-Towa|Mutual Film Company|Pacific Western,1/10/97,57,5.7,1997,81507619.2643258,46128704.6061993
5305,9446,0.622046,0,0,Jungle 2 Jungle,Tim Allen|Martin Short|JoBeth Williams|Lolita Davidovich|Sam Huntington,John Pasquin,97,Comedy|Family,Walt Disney Pictures,3/7/97,56,5.3,1997,0.0,0.0
5307,2212,0.586336,0,1179002,Nightwatch,Ewan McGregor|Patricia Arquette|Nick Nolte|Josh Brolin|Lauren Graham,Ole Bornedal,102,Action|Drama|Horror|Mystery|Thriller,Michael Obel Productions,1/31/97,44,6.4,1997,0.0,1601627.43546464
5308,8067,0.572198,12000000,0,A Life Less Ordinary,Ewan McGregor|Cameron Diaz|Holly Hunter|Delroy Lindo|Dan Hedaya,Danny Boyle,103,Fantasy|Drama|Comedy|Thriller|Science Fiction,Channel Four Films|Figment Films|PolyGram Filmed Entertainment,10/24/97,65,6.3,1997,16301523.8528651,0.0
5309,8675,0.568327,1000000,0,Orgazmo,Trey Parker|Dian Bachar|Matt Stone|Ron Jeremy|Michael Dean Jacobs,Trey Parker,94,Comedy,Kuzui Enterprises|Avenging Conscience|Focus Features,9/6/97,47,6.3,1997,1358460.32107209,0.0
5310,2639,0.56776,0,0,Deconstructing Harry,Woody Allen|Kirstie Alley|Billy Crystal|Judy Davis|Caroline Aaron,Woody Allen,96,Comedy|Drama,New Line Cinema,8/26/97,73,6.9,1997,0.0,0.0
5311,13929,0.559337,0,0,Geri's Game,Bob Peterson,Jan Pinkava,4,Animation|Family,Pixar Animation Studios,11/24/97,183,7.8,1997,0.0,0.0
5312,22073,0.551245,30000000,0,Hoodlum,Laurence Fishburne|Tim Roth|Vanessa Williams|Andy GarcÃ­a|Cicely Tyson,Bill Duke,130,Crime|Drama,United Artists Pictures,8/27/97,17,6.4,1997,40753809.6321629,0.0
5314,12499,0.536259,85000000,0,Fathers' Day,Robin Williams|Billy Crystal|Julia Louis-Dreyfus|Nastassja Kinski|Charlie Hofheimer,Ivan Reitman,89,Comedy|Family,Silver Pictures|Warner Bros.|Northern Lights Entertainment,5/9/97,39,5.1,1997,115469127.29112801,0.0
5315,14289,0.5305439999999989,60000000,16000000,Fire Down Below,Steven Seagal|Marg Helgenberger|Stephen Lang|Brad Hunt|Kris Kristofferson,FÃ©lix EnrÃ­quez AlcalÃ¡,105,Action|Adventure|Crime|Thriller,Warner Bros.,9/5/97,34,5.0,1997,81507619.2643258,21735365.1371535
5316,9405,0.529974,30000000,0,Double Team,Jean-Claude Van Damme|Dennis Rodman|Mickey Rourke|Paul Freeman|Valeria Cavalli,Tsui Hark,97,Action|Thriller,Columbia Pictures|Mandalay Entertainment,4/4/97,76,4.3,1997,40753809.6321629,0.0
5317,6283,0.512273,38000000,122417389,MouseHunt,Nathan Lane|Lee Evans|Vicki Lewis|Maury Chaykin|Eric Christmas,Gore Verbinski,98,Comedy|Family,DreamWorks,12/19/97,134,6.1,1997,51621492.2007396,166299165.565747
5318,10217,0.511529,5000000,3263585,The Sweet Hereafter,Ian Holm|Caerthan Banks|Sarah Polley|Tom McCamus|Gabrielle Rose,Atom Egoyan,112,Drama,Fine Line Features,5/14/97,41,6.4,1997,6792301.60536048,4433450.72694607
5319,14903,0.507983,0,0,Pooh's Grand Adventure: The Search for Christopher Robin,Jim Cummings|John Fiedler|Ken Sansom|Andre Stojka|Peter Cullen,Karl Geurs,76,Animation|Family,Walt Disney Studios Home Entertainment,8/5/97,19,6.5,1997,0.0,0.0
5320,9438,0.5062409999999989,30000000,0,Mr. Magoo,Leslie Nielsen|Kelly Lynch|Matt Keeslar|Nick Chinlund|Stephen Tobolowsky,Stanley Tong,84,Comedy|Family,Walt Disney Pictures,12/25/97,33,4.3,1997,40753809.6321629,0.0
5321,2895,0.498525,5000000,0,The Apostle,Robert Duvall|Billy Bob Thornton|June Carter Cash|Farrah Fawcett|Miranda Richardson,Robert Duvall,134,Drama,Butcher's Run Productions,10/9/97,11,5.4,1997,6792301.60536048,0.0
5322,2142,0.473762,15000000,44862187,Cop Land,Sylvester Stallone|Harvey Keitel|Ray Liotta|Robert De Niro|Peter Berg,James Mangold,104,Action|Crime|Drama,Miramax Films|Across the River Productions|Woods Entertainment,8/15/97,185,6.5,1997,20376904.8160814,60943500.95601639
5323,9311,0.471278,35000000,0,Smilla's Sense of Snow,Julia Ormond|Gabriel Byrne|Richard Harris|Jim Broadbent|Tom Wilkinson,Bille August,121,Action|Crime|Drama|Mystery|Thriller,Fox Searchlight Pictures|Bavaria Film,2/13/97,29,6.8,1997,47546111.237523295,0.0
5324,16052,0.46602,20000000,60000000,Selena,Jennifer Lopez|Edward James Olmos|Constance Marie|Jon Seda|Lupe Ontiveros,Gregory Nava,127,Documentary|Drama,Warner Bros. Pictures,3/21/97,82,6.9,1997,27169206.421441898,81507619.2643258
5325,6116,0.46490699999999996,25000000,100000000,Spice World - The Movie,Victoria Beckham|Melanie Brown|Emma Bunton|Melanie Chisholm|Geri Halliwell,Bob Spiers,93,Adventure|Fantasy|Drama|Comedy|Music,Columbia Pictures Corporation,12/19/97,65,5.2,1997,33961508.0268024,135846032.107209
5326,68924,0.463524,18000000,8038061,The Ice Storm,Kevin Kline|Joan Allen|Sigourney Weaver|Henry Czerny|Tobey Maguire,Ang Lee,112,Drama,Fox Searchlight Pictures|Good Machine|Canal+ Droits Audiovisuels,9/27/97,67,6.3,1997,24452285.7792977,10919386.926857
5327,17100,0.45978199999999997,0,0,Trucks,Timothy Busfield|Brenda Bakke|Aidan Devine|Roman Podhora|Jay Brazeau,Chris Thomson,95,Drama|Horror|Science Fiction|Thriller,Credo Entertainment Group,1/1/97,10,3.2,1997,0.0,0.0
5328,20737,0.436806,3000000,23144499,Air Bud,Kevin Zegers|Wendy Makkena|Michael Jeter|Bill Cobbs|Brendan Fletcher,Charles Martin Smith,98,Comedy|Family|Drama,Walt Disney Pictures,8/1/97,50,5.3,1997,4075380.96321629,31440883.542592797
5329,9611,0.431088,0,29235353,Romy and Michele's High School Reunion,Mira Sorvino|Lisa Kudrow|Janeane Garofalo|Alan Cumming|Julia Campbell,David Mirkin,92,Comedy,Touchstone Pictures,4/25/97,71,5.9,1997,0.0,39715067.023035996
5330,106035,0.42734300000000003,0,0,The Shining,Steven Weber|Rebecca De Mornay|Stephen King|Wil Horneff|Courtland Mead,Mick Garris,273,Drama|Horror|Thriller|TV Movie,Lakeside Productions,5/23/97,37,6.1,1997,0.0,0.0
5331,11676,0.426675,25000000,0,Nothing to Lose,Tim Robbins|Martin Lawrence|John C. McGinley|Kelly Preston|Irma P. Hall,Steve Oedekerk,97,Action|Adventure|Comedy,Touchstone Pictures,7/18/97,84,6.1,1997,33961508.0268024,0.0
5332,24662,0.425112,32000000,3566637,Cats Don't Dance,Scott Bakula|Jasmine Guy|Natalie Cole|Ashley Peldon|Lindsay Ridgeway,Mark Dindal,75,Animation|Comedy|Family|Music,Warner Bros. Animation|Warner Bros. Family Entertainment,3/26/97,10,7.1,1997,43470730.274307,4845134.84416762
5333,11210,0.419759,0,0,Robinson Crusoe,Pierce Brosnan|James Frain|Polly Walker|Ian Hart|William Takaku,Rod Hardy|George T. Miller,92,Action|Adventure|Drama,Miramax,6/11/97,17,5.0,1997,0.0,0.0
5334,9823,1.086558,30000000,51376861,Mortal Kombat: Annihilation,Robin Shou|Talisa Soto|James Remar|Sandra Hess|Lynn 'Red' Williams,John R. Leonetti,95,Action|Fantasy|Science Fiction,New Line Cinema|Threshold Entertainment,11/21/97,118,3.9,1997,40753809.6321629,69793427.0897364
5335,39346,0.414756,0,0,Casper: A Spirited Beginning,Steve Guttenberg|Lori Loughlin|Rodney Dangerfield|Michael McKean|Brendon Ryan Barrett,Sean McNamara,90,Comedy|Family,The Harvey Entertainment Company,9/9/97,31,5.4,1997,0.0,0.0
5336,8860,0.447075,55000000,31987563,Metro,Eddie Murphy|Kim Miyori|Art Evans|James Carpenter|Michael Rapaport,Thomas Carter,117,Action|Adventure|Comedy|Crime|Thriller,Caravan Pictures|Touchstone Pictures,1/16/97,64,5.3,1997,74715317.65896529,43453835.103293896
5337,18355,0.41189899999999996,0,0,The Assignment,Aidan Quinn|Donald Sutherland|Ben Kingsley|Claudia Ferri|CÃ©line Bonnier,Christian Duguay,119,Action|Adventure|Drama|Thriller,The Movie Network (TMN)|Allegro Films|Canadian Film or Video Production Tax Credit (CPTC)|Super Ã‰cran|Gouvernement du QuÃ©bec,9/28/97,19,6.8,1997,0.0,0.0
5338,12489,0.408033,0,0,Gridlock'd,Tupac Shakur|Tim Roth|Thandie Newton|Charles Fleischer|Howard Hesseman,Vondie Curtis-Hall,91,Drama|Comedy,PolyGram Filmed Entertainment,1/29/97,20,7.1,1997,0.0,0.0
5339,9092,0.402621,0,0,Snow White: A Tale of Terror,Sigourney Weaver|Sam Neill|Monica Keena|Gil Bellows|Brian Glover,Michael Cohn,100,Fantasy|Horror,Interscope Communications|Polygram Filmed Entertainment,7/18/97,25,6.4,1997,0.0,0.0
5340,10351,0.401471,5000000,15738769,Wishmaster,Andrew Divoff|Tammy Lauren|Robert Englund|Chris Lemmon|Wendy Benson-Landes,Robert Kurtzman,90,Horror,Image Organization|Pierre David,9/19/97,41,5.4,1997,6792301.60536048,21380493.1890195
5341,10371,0.362661,35000000,31611225,For Richer or Poorer,Tim Allen|Kirstie Alley|Wayne Knight|Larry Miller|Jay O. Sanders,Bryan Spicer,115,Comedy,Universal Pictures|Yorktown Productions|The Bubble Factory|Sheinberg Productions,12/11/97,23,5.8,1997,47546111.237523295,42942594.8629822
5342,9407,0.396805,48000000,0,Red Corner,Richard Gere|Bai Ling|Bradley Whitford|Byron Mann|Peter Donat,Jon Avnet,122,Crime|Drama|Thriller,Metro-Goldwyn-Mayer (MGM)|Avnet/Kerner Productions,10/30/97,39,6.2,1997,65206095.41146059,0.0
5343,6499,0.223994,10000000,17979739,Turbo: A Power Rangers Movie,Johnny Yong Bosch|Nakia Burrise|Jason David Frank|Catherine Sutherland|Amy Jo Johnson,Shuki Levy|David Winning,99,Action|Adventure|Family|Fantasy|Science Fiction,20th Century Fox|Saban Entertainment,3/27/97,33,4.6,1997,13584603.2107209,24424762.014732502
5344,9622,0.38756,0,0,Beverly Hills Ninja,Chris Farley|Nicollette Sheridan|Robin Shou|Nathaniel Parker|Chris Rock,Dennis Dugan,88,Action|Comedy,TriStar Pictures|Motion Picture Corporation of America,1/17/97,77,5.5,1997,0.0,0.0
5345,9449,0.386432,29000000,0,The Borrowers,John Goodman|Jim Broadbent|Celia Imrie|Tom Felton|Hugh Laurie,Peter Hewitt,86,Adventure|Fantasy|Action|Comedy|Family,Working Title Films|Polygram Filmed Entertainment,12/5/97,78,5.8,1997,39395349.3110908,0.0
5347,9416,0.378662,0,0,Money Talks,Chris Tucker|Charlie Sheen|Heather Locklear|Paul Sorvino|Elise Neal,Brett Ratner,97,Action|Adventure|Comedy,New Line Cinema,8/22/97,36,6.1,1997,0.0,0.0
5348,9414,0.37438,20000000,13801755,The Man Who Knew Too Little,Bill Murray|Peter Gallagher|Joanne Whalley|Alfred Molina|Richard Wilson,Jon Amiel,97,Comedy|Thriller|Crime|Action,Regency Enterprises|Taurus Films|Polar Productions|Warner Bros.,11/14/97,64,6.5,1997,27169206.421441898,18749136.528658397
5349,34314,0.364359,55000000,11466088,Turbulence,Ray Liotta|Lauren Holly|Brendan Gleeson|HÃ©ctor Elizondo|Rachel Ticotin,Robert Butler,100,Action|Thriller|Crime,Metro-Goldwyn-Mayer (MGM)|Rysher Entertainment,1/9/97,23,5.3,1997,74715317.65896529,15576225.585920902
5350,19601,0.21981399999999998,0,0,Bent,Clive Owen|Lothaire Bluteau|Ian McKellen|Mick Jagger|Jude Law,Sean Mathias,105,Drama|History|Romance,Channel Four Films|ASK Kodansha|NDF Inc.,11/26/97,20,6.3,1997,0.0,0.0
5351,12238,0.352232,0,0,The Night Flier,Miguel Ferrer|Julie Entwisle|Dan Monahan|Michael H. Moss|John Bennes,Mark Pavia,93,Drama|Horror,New Amsterdam Entertainment|Medusa Film|Stardust International,11/15/97,15,5.0,1997,0.0,0.0
5352,14585,0.35118299999999997,0,0,In the Company of Men,Aaron Eckhart|Stacy Edwards|Matt Malloy|Michael Martin|Mark Rector,Neil LaBute,97,Comedy|Drama,Alliance Atlantis Communications|Fair and Square Productions,1/19/97,16,6.1,1997,0.0,0.0
5353,12145,0.340289,0,9381260,Fierce Creatures,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Robert Lindsay,Fred Schepisi|Robert Young,93,Comedy|Romance,Universal Pictures|Jersey Films|Fish Productions,1/24/97,41,5.5,1997,0.0,12744069.4716608
5354,8854,0.345909,16000000,1686429,Steel,Shaquille O'Neal|Annabeth Gish|Richard Roundtree|Judd Nelson|Irma P. Hall,Kenneth Johnson,97,Science Fiction|Action|Adventure,Warner Bros. Pictures|DC Comics|Quincy Jones-David Salzman Entertainment,8/15/97,19,4.3,1997,21735365.1371535,2290946.88080529
5355,17949,0.345481,17000000,0,The Pest,John Leguizamo|Jeffrey Jones|Edoardo Ballerini|Pat Skipper,R. Paul Miller,82,Action|Comedy,TriStar Pictures|The Bubble Factory,2/7/97,14,5.3,1997,23093825.4582256,0.0
5356,35796,0.33467800000000003,7000000,0,Lawn Dogs,Mischa Barton|Sam Rockwell|Christopher McDonald|Kathleen Quinlan|Miles Meehan,John Duigan,101,Drama,The Rank Organisation|Toledo Pictures,11/21/97,10,6.8,1997,9509222.24750467,0.0
5357,26689,0.334532,0,0,Retroactive,Jim Belushi|Kylie Travis|Shannon Whirry|Frank Whaley|Jesse Borrego,Louis Morneau,91,Science Fiction|Thriller,Orion Pictures|Cohiba Pictures,1/1/97,12,6.0,1997,0.0,0.0
5358,9403,0.325869,28000000,41230799,Private Parts,Howard Stern|Mary McCormack|Kelly Bishop|Paul Giamatti|Leslie Bibb,Betty Thomas,109,Comedy|Drama,Paramount Pictures|Rysher Entertainment,3/7/97,38,6.6,1997,38036888.9900187,56010404.447599
5360,17589,0.318336,0,0,Mrs Brown,Judi Dench|Billy Connolly|Geoffrey Palmer|Antony Sher|Gerard Butler,John Madden,105,Drama|History|Romance,Miramax Films|WGBH|BBC Scotland|Mobile Masterpiece Theatre,7/18/97,19,5.8,1997,0.0,0.0
5361,22797,0.303573,0,0,The Butcher Boy,Eamonn Owens|Alan Boyle|Fiona Shaw|Andrew Fullerton|Stephen Rea,Neil Jordan,110,Drama|Comedy|Foreign,Geffen Pictures|Warner Bros.,7/13/97,12,6.5,1997,0.0,0.0
5362,12628,0.056389999999999996,12000000,4000000,Playing God,David Duchovny|Timothy Hutton|Angelina Jolie|Michael Massee|Stacey Travis,Andy Wilson,94,Drama|Action|Thriller|Crime,Touchstone Pictures,10/17/97,15,5.7,1997,16301523.8528651,5433841.28428838
5363,17266,0.339896,0,0,The Odyssey,Armand Assante|Greta Scacchi|Isabella Rossellini|Bernadette Peters|Eric Roberts,Andrei Konchalovsky,176,Action|Family|Fantasy,American Zoetrope|Hallmark Entertainment,5/18/97,26,6.5,1997,0.0,0.0
5364,9413,0.285559,19000000,44332015,Picture Perfect,Jennifer Aniston|Jay Mohr|Kevin Bacon|Olympia Dukakis|Illeana Douglas,Glenn Gordon Caron,105,Comedy|Romance,20th Century Fox,8/1/97,57,5.2,1997,25810746.1003698,60223283.330673
5365,50512,0.2817,35000000,791830,Anna Karenina,Sophie Marceau|Sean Bean|Alfred Molina|Mia Kirshner|James Fox,Bernard Rose,108,Drama|Romance,Icon Entertainment International|Warner Bros.|Studio Trite,4/4/97,11,6.0,1997,47546111.237523295,1075669.63603451
5366,18519,0.276694,0,0,Free Willy 3: The Rescue,Jason James Richter|August Schellenberg|Annie Corley|Vincent Berry|Patrick Kilpatrick,Sam Pillsbury,86,Drama|Family,Warner Bros. Pictures|Regency Enterprises,8/8/97,33,5.6,1997,0.0,0.0
5367,2058,0.27422199999999997,0,34673095,Addicted to Love,Meg Ryan|Matthew Broderick|Kelly Preston|TchÃ©ky Karyo|Maureen Stapleton,Griffin Dunne,100,Comedy|Romance,Warner Bros.|Outlaw Productions (I)|Miramax,5/23/97,59,5.9,1997,0.0,47102023.7662633
5368,17894,0.27268600000000004,16000000,0,The Beautician and the Beast,Timothy Dalton|Fran Drescher|Michael Lerner|Ian McNeice|Patrick Malahide,Ken Kwapis,105,Comedy|Romance,Paramount Pictures,2/7/97,27,5.3,1997,21735365.1371535,0.0
5370,16992,0.267436,0,0,The Boxer,Daniel Day-Lewis|Brian Cox|Emily Watson|Lorraine Pilkington|Niall Shanahan,Jim Sheridan,114,Drama|Romance,Universal Pictures|Hell's Kitchen Films,12/31/97,18,6.8,1997,0.0,0.0
5371,26180,0.26468,0,0,Excess Baggage,Alicia Silverstone|Benicio del Toro|Christopher Walken|Jack Thompson|Harry Connick Jr.,Marco Brambilla,101,Action|Comedy|Romance,Columbia Pictures Corporation,8/29/97,29,5.4,1997,0.0,0.0
5372,34309,0.263311,25000000,11838218,Most Wanted,Keenen Ivory Wayans|Jon Voight|Robert Kotecki|Rick Cramer|Kenn Whitaker,David Hogan,99,Action|Thriller,New Line Cinema|Ivory Way Productions,10/10/97,12,6.0,1997,33961508.0268024,16081749.425201401
5373,1811,0.261797,0,27354,Nowhere,James Duval|Rachel True|Nathan Bexton|Chiara Mastroianni|Debi Mazar,Gregg Araki,82,Science Fiction|Drama|Comedy,Desperate Pictures|UGC Images,5/9/97,11,5.9,1997,0.0,37159.3236226061
5374,29193,0.25871,0,0,The Spanish Prisoner,Steve Martin|Campbell Scott|Ben Gazzara|Rebecca Pidgeon|Ricky Jay,David Mamet,110,Crime|Drama|Mystery|Thriller,Jean Doumanian Productions|Sweetland Films|Magnolia Films|Jasmine Productions Inc.,9/8/97,23,7.1,1997,0.0,0.0
5375,18080,0.258583,0,0,Out to Sea,Jack Lemmon|Walter Matthau|Dyan Cannon|Brent Spiner|Gloria DeHaven,Martha Coolidge,106,Comedy|Romance,20th Century Fox,7/2/97,10,5.6,1997,0.0,0.0
5376,21252,0.254744,9000000,0,Nil by Mouth,Ray Winstone|Kathy Burke|Charlie Creed-Miles|Laila Morse|Edna DorÃ©,Gary Oldman,128,Drama,SE8 Group,5/8/97,12,6.4,1997,12226142.8896488,0.0
5378,45609,0.251819,0,0,The Wings of the Dove,Helena Bonham Carter|Alison Elliott|Elizabeth McGovern|Alex Jennings|Charlotte Rampling,Iain Softley,102,Drama|Romance,Miramax Films,11/7/97,18,6.3,1997,0.0,0.0
